Имя,Изображения,Цена,Производитель,Артикул,Короткое описание,Категории,Исходный адрес
"Тарелка квадратная ""Ginger"" SPSP14",http://rakporcelain.com/products/productbig_95_1428236972SPSP30.png,1 036,RAK (Арабские Эмираты),SPSP14,"
14x14 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_324/
"Тарелка квадратная ""Ginger"" SPSP25",http://rakporcelain.com/products/productbig_95_1428236972SPSP30.png,1 324,RAK (Арабские Эмираты),SPSP25,"
25x25 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_325/
"Тарелка квадратная ""Ginger"" SPSP27",http://rakporcelain.com/products/productbig_95_1428236972SPSP30.png,1 336,RAK (Арабские Эмираты),SPSP27,"
27x27 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_326/
"Тарелка квадратная ""Peppermint"" SPSO30",http://rakporcelain.com/products/productbig_93_1428236383SPSO30.png,2 230,RAK (Арабские Эмираты),SPSO30,"
30x30 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_323/
"Тарелка квадратная ""Sesame"" SPDP30",http://rakporcelain.com/products/productbig_90_1428235722SPDP30.png,2 230,RAK (Арабские Эмираты),SPDP30,"
30x30 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_301/
"Тарелка квадратная ""Sesame"" SPDP19",http://rakporcelain.com/products/productbig_91_1428235851SPDP19.png,748,RAK (Арабские Эмираты),SPDP19,"
19х19 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_300/
Тарелка квадратная «Angelica» SPAN30,http://rakporcelain.com/products/productbig_70_1427803113SPAN30.png,2 501,RAK (Арабские Эмираты),SPAN30,"
30х30см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_182/
Тарелка квадратная «Chives» SPCH30,http://rakporcelain.com/products/productbig_64_1428230029SPCH30.png,2 501,RAK (Арабские Эмираты),SPCH30,"
30х30см / SPCH30
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_183/
"Тарелка овальная ""Cayenne"" SPEG19",http://rakporcelain.com/products/productbig_89_1428235895SPEG19.png,748,RAK (Арабские Эмираты),SPEG19,"
19 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_302/
"Тарелка овальная ""Cayenne"" SPEG36",http://rakporcelain.com/products/productbig_89_1428235895SPEG19.png,2 612,RAK (Арабские Эмираты),SPEG36,"
36 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_303/
"Тарелка овальная ""Vanilla"" SPEY35",http://rakporcelain.com/products/productbig_87_1428235006SPEY19.png,2 612,RAK (Арабские Эмираты),SPEY35,"
35 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_304/
Тарелка прямоуг. плоская SPRP24IN,http://rakporcelain.com/products/productbig_110_1428239656SPRP24IN.png,1 642,RAK (Арабские Эмираты),SPRP24IN,"
24x15 см.
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/15526/
"Тарелка прямоугольная ""Anis"" SPRP4BW",http://rakporcelain.com/products/productbig_77_1428230429SPRP4BW.png,2 230,RAK (Арабские Эмираты),SPRP4BW,"
36x11 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_317/
"Тарелка прямоугольная ""Cinnamon"" SPRR29",http://rakporcelain.com/products/productbig_84_1428234649SPRR29.png,2 322,RAK (Арабские Эмираты),SPRR29,"
160 мл/29x22 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_318/
"Тарелка прямоугольная ""Coriandre"" SPRS29",http://rakporcelain.com/products/productbig_85_1428235280SPRS29.png,2 322,RAK (Арабские Эмираты),SPRS29,"
100 мл/29x22 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_319/
"Тарелка прямоугольная ""Pepper"" SPRP30",http://rakporcelain.com/products/productbig_82_1428231866SPRP30.png,2 230,RAK (Арабские Эмираты),SPRP30,"
30x11 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_312/
"Тарелка прямоугольная ""Thyme"" SPRP3B",http://rakporcelain.com/products/productbig_74_1428229851SPRP3B.png,3 162,RAK (Арабские Эмираты),SPRP3B,"
38x18 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_313/
"Тарелка прямоугольная ""Wasabi"" SPRP28",http://rakporcelain.com/products/productbig_105_1428238646SPRP28.png,1 564,RAK (Арабские Эмираты),SPRP28,"
28x14 см с выемкой для чашек 90/200 мл
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_311/
"Тарелка прямоугольная ""Wasabi"" OPST24",http://posuda-mix.ru/upload/shop_1/2/4/9/item_249/shop_items_catalog_image249.jpg,1 118,RAK (Арабские Эмираты),OPST24,"
24x14 см с выемкой для чашек 90/200/300 мл
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_309/
"Тарелка прямоугольная ""Wasabi"" SPRP28IN",http://rakporcelain.com/products/productbig_108_1428239449SPRP28IN.png,1 718,RAK (Арабские Эмираты),SPRP28IN,"
28x14 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_310/
"Тарелка с 3-мя секциями ""Wasabi"" SPRP3C",http://posuda-mix.ru/upload/shop_1/2/5/5/item_255/shop_items_catalog_image255.jpg,708,RAK (Арабские Эмираты),SPRP3C,"
19,5x12,5 см 
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_315/
"Чашка ""Bean"" для кофе SPCU27",http://rakporcelain.com/products/productbig_114_1428240184SPCU27.png,1 737,RAK (Арабские Эмираты),SPCU27,"
27 cl 
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/SPCU27/
